TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2026-02-12 15:11:44,1770909104302,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app/vite.svg,GET,,404,pthqt-1770909104302-23a01dc18b56,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,dpl_CXTzJd4hfzVcKYTPkeNAwSfQZddw,5,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:11:44,1770909104079,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app/vite.svg,GET,,404,2gjgs-1770909104079-bf735c2eba74,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,dpl_CXTzJd4hfzVcKYTPkeNAwSfQZddw,2,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:11:43,1770909103938,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app/assets/index-9ed3ab96.css,GET,,404,2gjgs-1770909103938-759da3b88829,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,dpl_CXTzJd4hfzVcKYTPkeNAwSfQZddw,123,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:11:43,1770909103937,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app/assets/index-bdc8e8c9.js,GET,,404,pcqrx-1770909103937-6c904a70cbe3,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,dpl_CXTzJd4hfzVcKYTPkeNAwSfQZddw,124,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:11:43,1770909103872,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app/assets/index-9ed3ab96.css,GET,,404,bwbxd-1770909103872-4a50365ceb8c,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,cyberguard-hjkgv9nyn-abdulrehman-shaikhs-projects.vercel.app,dpl_CXTzJd4hfzVcKYTPkeNAwSfQZddw,190,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:11:30,1770909090537,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app/favicon.png,GET,,404,w8xsv-1770909090537-66e7070b954c,vercel-favicon/1.0,,production,main,,static,/404.html,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,dpl_GYHhCcDB3ADTvk9KkmaFNEDoEZWy,3,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:11:30,1770909090524,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app/favicon.ico,GET,,404,w8xsv-1770909090524-203ac1d2dfb6,vercel-favicon/1.0,,production,main,,static,/404.html,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,dpl_GYHhCcDB3ADTvk9KkmaFNEDoEZWy,9,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:09:33,1770908973903,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app/vite.svg,GET,,404,jq5bw-1770908973903-44aa0999098f,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,dpl_GYHhCcDB3ADTvk9KkmaFNEDoEZWy,5,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:09:33,1770908973858,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app/vite.svg,GET,,404,rtfzw-1770908973858-2005a0a89a4b,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,dpl_GYHhCcDB3ADTvk9KkmaFNEDoEZWy,2,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:09:33,1770908973743,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app/assets/index-9ed3ab96.css,GET,,404,rtfzw-1770908973743-4aaec55c9deb,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,dpl_GYHhCcDB3ADTvk9KkmaFNEDoEZWy,97,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:09:33,1770908973649,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app/assets/index-9ed3ab96.css,GET,,404,ttngw-1770908973649-0ce34d6aa454,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,cyberguard-moiylw5wy-abdulrehman-shaikhs-projects.vercel.app,dpl_GYHhCcDB3ADTvk9KkmaFNEDoEZWy,220,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:06:09,1770908769487,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app/favicon.png,GET,,404,slmzz-1770908769487-b6670c53c096,vercel-favicon/1.0,,production,main,,static,/404.html,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,dpl_8owxnZQXpGuw9uQo43WrY3y6GaYp,3,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:05:50,1770908750623,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app/vite.svg,GET,,404,dk2x7-1770908750623-211f684ccb86,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,dpl_8owxnZQXpGuw9uQo43WrY3y6GaYp,3,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:05:50,1770908750621,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app/vite.svg,GET,,404,rzqcp-1770908750621-54315898d53f,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,dpl_8owxnZQXpGuw9uQo43WrY3y6GaYp,2,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:05:50,1770908750519,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app/assets/index-9ed3ab96.css,GET,,404,fzbdp-1770908750519-08e93478c007,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,dpl_8owxnZQXpGuw9uQo43WrY3y6GaYp,87,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:05:50,1770908750519,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app/assets/index-bdc8e8c9.js,GET,,404,dk2x7-1770908750519-8fe3fb27d309,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,dpl_8owxnZQXpGuw9uQo43WrY3y6GaYp,91,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
2026-02-12 15:05:50,1770908750512,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app/assets/index-9ed3ab96.css,GET,,404,rzqcp-1770908750512-933c102b95d9,vercel-screenshot/1.0,,production,main,,static,/404.html,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,cyberguard-ozxf2gaqj-abdulrehman-shaikhs-projects.vercel.app,dpl_8owxnZQXpGuw9uQo43WrY3y6GaYp,96,sfo1,,,,prj_hnXtIg8KpEJxmylSbJ8smlatCedN,,,,,
